name,city,income,credit_score,loan_amount,employment_years,points,loan_approved,loan_to_income
Kyle Blake,Port Howard,84387,806,48753,7,75,True,0.5777311671228981
Brandon Powell,Ballardfurt,74548,785,10077,21,80,True,0.13517465257283898
Eric Thompson,Kochfort,133247,392,13095,16,60,True,0.09827613379663332
Darrell Duke,West Shannonville,96550,836,17893,1,75,True,0.18532366649404453
Amy Hawkins,Codytown,65018,841,1824,0,75,True,0.028053769725306838
Eric Marsh,Micheleburgh,137551,493,42712,39,50,False,0.31051755348925125
Mr. William Davis DDS,New Neil,30336,481,29881,11,25,False,0.9850013185654009
Robin Wallace,New Pamelaville,67072,619,20099,6,50,False,0.29966304866412213
Christopher Stone,South Jamesberg,125164,645,30797,35,70,True,0.24605317823016204
Rachel Raymond,West Johnberg,69132,545,33162,12,35,False,0.4796910258635654
Amanda Brown,Cochranshire,139769,401,35068,5,45,False,0.25089969878871565
Erica Rose,Shermanborough,106931,589,21992,8,65,True,0.20566533559024044
Craig Raymond,Powellfurt,106011,384,33143,1,35,False,0.31263736782032053
Frank Webb MD,Gayport,116499,356,35573,2,40,False,0.30535026051725767
Brandon Mcclain,Lake Lee,94178,349,36015,1,30,False,0.38241415192507805
Eric Lopez,Port Marciachester,143411,820,35339,11,95,True,0.24641763881431689
Melanie Williams,North Stephen,49476,490,15520,20,30,False,0.31368744441749535
Dalton Clark,North Sandraborough,88529,419,20034,0,35,False,0.22629872697082312
Mary Herman,Traceyfurt,100592,533,25365,25,50,False,0.25215722920311756
Charles Sanchez,Nicolechester,93483,617,14426,17,65,True,0.15431682765850477
Adam Colon,Ramirezborough,75236,799,17608,38,85,True,0.23403689723004945
Michael Williams,Andersonbury,73573,372,42785,7,30,False,0.581531268264173
Steven Freeman,New Mark,102340,562,45623,25,45,False,0.4457983193277311
Dustin Foley,Danielville,129991,704,14246,5,75,True,0.10959220253709873
Kathleen Martinez,South Timothyville,101228,534,3492,24,60,True,0.03449638439957324
Phillip Drake,South Christina,79441,748,49388,9,70,True,0.6216940874359588
Randy Bates,Port Jason,89682,625,3867,36,70,True,0.04311902053923864
Christian Villarreal,Sandrastad,72176,773,14149,3,70,True,0.19603469297273332
Christian Carter,East Jackborough,143980,643,44123,28,65,True,0.3064522850395888
Jeremiah Bridges,Angelaberg,54727,625,4716,7,60,True,0.08617318690956932
Jennifer Ferguson,Lake Sarah,121422,679,3518,9,80,True,0.028973332674474148
Melinda Smith,New Brianfurt,61300,422,15714,40,40,False,0.2563458401305057
Joshua Smith,Pinedafurt,104946,589,45932,39,60,True,0.43767270786880874
Thomas Young,Salazarstad,80196,765,32400,9,70,True,0.40401017507107584
Shawn Walker,Danaburgh,60613,697,17856,10,65,True,0.29459026941415206
Alex Trujillo,North Steve,142199,532,27360,8,50,False,0.1924064163601713
Heather Mcmahon,Stephensonmouth,131652,763,30090,24,90,True,0.22855710509525112
George Ortega,Lake Alyssa,83841,551,15218,12,50,False,0.18151023962023355
Tiffany Daniel,Rachelside,35720,718,25563,19,50,False,0.7156494960806271
Charles Rodriguez,Evanschester,71704,352,14068,13,45,False,0.1961954702666518
Steve Keller,Whitemouth,127609,324,46479,13,50,False,0.3642297957040648
Michael Nelson,Lake Richard,91993,502,10875,26,50,False,0.1182155163979868
David Rodgers,Stewarthaven,122435,336,45314,6,45,False,0.37010658716870176
Angelica Smith,West Melissamouth,149725,665,14304,9,70,True,0.09553514777091335
Elizabeth Jones,Brandymouth,136352,786,23191,11,90,True,0.170081846984276
Brian Hoffman,East Robert,79968,845,41520,26,80,True,0.5192076830732293
Juan Harrison,Hannahbury,80604,416,44507,9,35,False,0.552168626867153
Anne Williams,Kennedyfort,116991,474,2307,37,60,True,0.019719465599917944
Sabrina Galvan,South Patricia,133860,803,45024,36,90,True,0.3363514119229045
Gerald Miller,Caseyberg,137577,607,45392,25,65,True,0.32993887059610255
Ashley Donovan,Lake Malik,115461,385,24246,38,55,False,0.20999298464416558
Mrs. Lisa Garza,West Melissa,49936,496,34647,17,25,False,0.693828099967959
Dr. Allison Flores,North Debra,94923,613,18243,28,65,True,0.19218735185360766
Gail Nelson DVM,Hopkinsmouth,34852,332,9562,39,30,False,0.27436015149776194
Kenneth Turner,South Norman,46547,336,46566,17,25,False,1.0004081895718306
Gabriela Pratt,Russellmouth,95836,435,23691,16,50,False,0.2472035560749614
Katherine Adams,Sellersland,107356,626,34344,7,60,True,0.3199075971533962
Carl Gill,North Gregory,73515,366,11092,36,45,False,0.15088077263143576
Peggy Shields,Lake Alexandermouth,143993,372,11239,37,60,True,0.07805240532525887
Shelby Murray,Kristiville,43154,424,4680,8,30,False,0.10844881123418455
Paul Miller,Lake Stephanietown,144581,743,45931,14,85,True,0.3176835130480492
Mitchell Hughes,South Lisa,140761,807,40679,11,90,True,0.28899340016055586
Nicholas Vargas,South Jacksontown,87711,381,12524,12,50,False,0.14278710766038466
Shawn Johnston,Lake David,43069,377,13333,11,30,False,0.30957301075019156
Nicole Perez,Reidshire,98937,603,40423,26,55,False,0.4085731323973842
Donna Simmons,Jillhaven,149333,307,43915,16,50,False,0.2940743171301722
Christopher Brown,Cooperton,89890,740,6239,28,90,True,0.06940705306485705
Patrick Davis,Helenland,32011,568,48654,20,25,False,1.5199150292087096
Patrick Castillo,Evansfort,124692,620,36777,12,65,True,0.29494273890867095
Christopher Vazquez,Marshallmouth,48894,632,27426,29,40,False,0.5609277211927844
Julie Hernandez,Barnestown,83736,442,21756,24,45,False,0.2598165663513901
Lynn Ross MD,East Brittany,144154,488,15220,6,50,False,0.10558153086282726
John Nelson,North Tyler,115823,462,20891,35,55,False,0.18037004739991194
Colton Lawson,Reynoldsburgh,50232,799,44633,3,60,True,0.8885371874502309
Brian Benton,Franklinberg,39807,540,34997,31,25,False,0.8791669806817897
Christopher Mccoy,Carrberg,91537,842,19474,21,90,True,0.21274457323268187
Renee Shields,Annettefort,132436,364,2160,28,60,True,0.01630976471654233
David Blackburn,Port Rachel,64737,787,19384,35,75,True,0.29942691196688137
Riley Hale,West Kimberly,74375,534,47406,37,35,False,0.6373915966386554
Robin Wright,Zamoramouth,111691,823,7264,24,100,True,0.06503657411966944
Loretta Miller,Fordview,120794,368,30457,24,50,False,0.2521400069539878
Raven Hill,West Melanie,82098,360,32047,15,45,False,0.3903505566518064
Aaron Kelly,Hoffmanview,115175,627,32765,20,65,True,0.28448013891903623
Kimberly Holloway,New Cassie,40527,602,49065,3,30,False,1.2106743652379894
Chloe Lindsey,Johnfurt,141642,733,46917,0,60,True,0.3312364976490024
Dan Phillips,Lake Dawnchester,73065,380,25158,29,40,False,0.34432354752617533
Wendy Griffin,Petersmouth,141718,621,8061,17,75,True,0.056880565630336305
Craig Obrien,Frankberg,118389,630,2111,7,70,True,0.01783104849268091
Gabriel Woods,West Marie,142635,684,37053,1,60,True,0.2597749500473236
Maria Foster,Christieton,99942,589,22234,36,65,True,0.22246903203858237
Michelle Crawford,East Edwardhaven,79808,467,47783,15,40,False,0.5987244386527666
Isaac Kelly,South Matthewland,71505,804,27251,34,80,True,0.3811062163485071
Jason Clarke,New Mackenzie,112155,512,30392,10,50,False,0.2709821229548393
Thomas Green,North Deanna,124203,324,4439,14,60,True,0.035739877458676524
Andrew Blake,Port Devin,146318,627,22164,24,70,True,0.15147828701868532
Meagan Smith,Travischester,129536,369,3629,12,60,True,0.028015377964426876
Christine Aguilar,West Jacquelineshire,93956,676,34367,10,70,True,0.36577759802460724
Christian Smith,Josephstad,144344,823,26455,10,95,True,0.1832774483179072
Nicole Scott,West Rachael,100912,702,8809,18,85,True,0.08729387981607738
Jeremy Faulkner,Harrisville,34705,342,26392,6,20,False,0.7604667915285982
Shelly Gonzalez,Marissaborough,110931,610,24654,29,70,True,0.222246261189388
Mark Knight,Jaytown,38968,617,1810,13,55,False,0.046448367891603365
Shannon Clark,Cortezmouth,60771,700,40440,10,60,True,0.665448980599299
Karen Carlson,North Christina,112727,300,3044,39,60,True,0.027003291136994685
Adam Hill,West Seanshire,119705,463,7372,3,50,False,0.06158472912576751
Matthew Maddox,Charleschester,67667,322,20494,2,30,False,0.30286550312560034
Elizabeth Baker,North Samantha,59817,331,32228,11,35,False,0.5387766019693399
Brandon Young,Josephshire,127880,791,5147,9,90,True,0.04024867062871442
James Bennett,South Ryanmouth,41846,722,12470,0,40,False,0.29799741910815847
Diana Campbell,Harrisview,86881,324,44990,17,40,False,0.5178347394712307
Chelsea Norris,Lake Bradleyshire,42903,745,37630,31,60,True,0.8770948418525512
Michelle Newton,Michaelstad,129663,767,31964,34,90,True,0.24651596831787018
Matthew Watson,West Jill,113066,655,27673,11,70,True,0.24475085348380593
Jacqueline Lucero,Dylanfort,122260,717,24614,27,80,True,0.20132504498609521
David Taylor,Debbiemouth,144370,468,3802,21,60,True,0.026335111172681305
Shannon Weber,Amberburgh,43173,442,14488,25,30,False,0.3355801079378315
Jason Rodriguez,New Daletown,88153,560,37074,10,40,False,0.4205642462536726
Melinda French,Wilsonstad,51805,704,35283,25,60,True,0.6810732554772705
Gregory Russell,East Daniellemouth,120964,459,46478,12,50,False,0.38423001884858304
Stephanie Costa,South Drewland,69251,613,16848,25,60,True,0.24328890557537075
Daniel Little,North Allen,148413,602,8934,13,75,True,0.060196883022376746
Ricardo Jones,Shaunville,33794,732,24430,25,50,False,0.7229093921997988
Kyle Cooper,Jaredchester,36028,789,42629,39,60,True,1.1832186077495281
Meghan Rowland,Florestown,72516,561,46916,30,35,False,0.6469744608086492
Janet Ryan,South Haleystad,134352,802,2790,24,100,True,0.020766345123258305
John Bullock,Kingland,37355,384,17081,40,25,False,0.45726141078838173
Jordan Curry,New Tracey,68452,335,22159,19,40,False,0.3237158885058143
Michele Hayes,Davisberg,76984,328,34180,28,40,False,0.4439883612179154
Christopher Hill,Solisside,79131,349,17593,37,50,False,0.22232753282531498
Jose Thompson,Carterburgh,86450,340,20024,38,50,False,0.23162521688837479
Brian Moore,East Timothybury,49080,305,26382,11,25,False,0.5375305623471882
Amanda White,Michelleshire,62007,805,15990,28,80,True,0.25787411098746915
Carlos Irwin,South Tylerchester,99621,321,47426,33,40,False,0.47606428363497655
Isabella Stephens,Wellsview,84008,746,37522,27,75,True,0.4466479382915913
Brandon Rich,Thomashaven,104177,549,10012,7,55,False,0.09610566631790127
Brandon Lopez,South Donna,119364,682,37527,16,75,True,0.31439127375087966
Wesley Douglas,Wilsonton,133877,537,14267,9,50,False,0.10656796910597041
Paul Myers,Briantown,53600,415,35377,17,35,False,0.6600186567164179
Alexa Beard,West Samantha,52280,791,14995,12,75,True,0.28682096403978574
Karen Lewis,South Angela,52946,372,10575,8,40,False,0.1997318022135761
Brianna Hodges,Palmerland,40350,468,17191,40,25,False,0.4260470879801735
Sara Ward,Port Jose,109887,361,29303,2,40,False,0.2666648466151592
Phyllis Johnson,Peterbury,144142,430,32415,39,55,False,0.22488240762581344
Katrina Russell,East Carol,80140,594,33580,4,45,False,0.41901672073870727
Andre Jones,Lake Patriciaberg,111226,340,25216,17,55,False,0.22670958229191016
John Roman,Kevinside,119539,634,21194,30,70,True,0.17729778565991017
Jasmin Pitts,South Matthew,61566,801,23440,34,80,True,0.38072962349348666
Lynn King,Sarahport,95230,825,15931,20,90,True,0.16728971962616823
Erika Allen,West Teresa,149646,496,22954,33,55,False,0.15338866391350253
Diana Harper,Port Chloe,106435,442,46110,18,45,False,0.4332221543665148
Michael Marquez,Jamesmouth,48758,832,12364,7,65,True,0.2535788998728414
Sherri Little,New Kristy,60433,645,12998,31,60,True,0.21508116426455745
Judy Peterson,Catherineview,90443,427,25678,35,45,False,0.2839136251561757
Mrs. Chelsea Villa,Gibsonside,113611,583,34496,36,65,True,0.30363257078980027
Derek Jarvis,Larsonfort,63289,747,26354,20,70,True,0.41640727456588034
Christopher Ward,North Melanieview,90236,410,36945,34,40,False,0.40942639301387473
Richard Frost,Harrisshire,63466,361,1645,7,45,False,0.025919389909557874
Marcus Ramirez,Allenbury,117404,573,37216,22,50,False,0.31699090320602363
Brittany Spencer,Kathrynburgh,31231,692,14313,34,50,False,0.458294643143031
Tiffany Davis,Lisaville,147821,397,17134,26,55,False,0.11591045927168671
Joe Martin,East Joshua,135464,303,16648,19,55,False,0.12289612000236225
Scott Atkinson,Lewisville,90981,383,27773,28,45,False,0.30526153812334444
Patrick Cruz,Johnsonview,148123,510,45126,31,50,False,0.3046522147134476
Shaun Peterson,South Williamfurt,67700,752,40751,13,70,True,0.6019350073855244
Michael Burke,Jacksonfurt,118815,512,15282,20,55,False,0.1286201237217523
Donald Espinoza,South Caroline,101643,780,2590,36,95,True,0.025481341558198794
Michael Chavez,South Ashleystad,50706,690,2343,31,75,True,0.046207549402437584
Jeremy Coleman,Scottbury,39681,575,25025,16,25,False,0.6306544693934124
Christopher Nash,Port Barry,87898,690,24892,3,60,True,0.2831918814990102
Ann Moon,New Heatherton,75293,556,6194,33,55,False,0.08226528362530382
Jody Carter,Ramirezburgh,107014,534,27834,19,50,False,0.26009680976320854
Austin Wiggins,New Diamondburgh,69210,595,36909,30,50,False,0.5332899869960989
Stephanie Young,New Jennifer,113746,368,7652,17,60,True,0.06727269530357112
Philip Cummings,New Sarah,85615,551,1573,20,55,False,0.01837294866553758
Pamela Palmer,New Williamton,120480,703,9844,10,85,True,0.08170650730411687
Christopher Anderson,Audreyview,62780,773,17108,29,75,True,0.2725071678878624
Brian Wright,North Tonyaberg,89878,300,19822,29,50,False,0.22054340328000177
Katherine Webster,Onealmouth,140795,832,24195,38,95,True,0.17184559110763878
Sara Sullivan,Alexandrachester,69599,470,33974,31,35,False,0.4881391974022615
Andrew Jones,Meaganville,56111,722,26072,24,60,True,0.46465042505034665
Alexander Freeman,East Ryanberg,80422,760,39694,8,70,True,0.4935714108079879
Elizabeth Sanchez,East Rebeccaview,141848,798,27164,29,90,True,0.19150076137837685
Jacqueline Harris,South Susan,93335,551,10537,40,50,False,0.11289441259977501
Elizabeth Brown,Blankenshipchester,43979,379,40206,18,25,False,0.9142090543213807
Jose Woods,Jonesmouth,61091,498,21338,32,40,False,0.34928221833003226
Willie Thomas,Brianhaven,79986,523,42331,33,40,False,0.5292301152701723
Jerry Cook,Reedmouth,104963,591,25115,3,60,True,0.23927479206958643
Laurie Stephenson,Hamiltonhaven,77049,337,44667,35,40,False,0.5797219950940311
Lacey Jones,Port Nicholas,105341,750,48936,40,80,True,0.4645484664090905
Charles Herman,New Patrickfurt,68780,525,3745,2,40,False,0.05444896772317534
Troy Lee,South Lauren,121655,455,28978,35,55,False,0.2381981833874481
Wanda Clark,East Micheleview,68696,794,5331,14,85,True,0.07760277163153605
William Buckley,Wilsonmouth,32875,650,41422,23,40,False,1.2599847908745248
Tina Scott,Crystalmouth,138794,839,11197,37,100,True,0.08067351614623111
Diana Wheeler,East Lisa,116275,744,32679,17,85,True,0.2810492367232853
Jordan Porter,Williamsshire,81879,607,17884,6,60,True,0.21841986345705247
Kristen Richard,East Steven,65976,456,7461,34,45,False,0.11308657693706803
Jennifer Ross,Kerrybury,31061,466,41832,30,25,False,1.346769260487428
Mary Hampton,South Richardchester,104177,457,28146,30,50,False,0.2701747986599729
Felicia Wood,Joefort,143386,705,39562,13,75,True,0.2759125716597157
Samuel Mitchell,West Erik,119889,634,39892,24,65,True,0.3327411188682865
Ashlee Miller,East Amberfort,132014,394,46703,9,45,False,0.35377308467283775
April Thompson MD,Erikastad,127605,389,3649,10,60,True,0.028596058148191685
Erin Williams,North Christinaborough,36428,474,26615,31,25,False,0.730619303832217
Kevin Gilbert,Port Cheyenneberg,149356,366,31299,38,55,False,0.20955970968692253
Brooke Parsons,South Catherineport,109482,332,26781,21,55,False,0.24461555324162876
Melissa Patrick,Stephanieport,127671,600,43827,25,65,True,0.34328077637051485
Timothy Bauer,Elizabethborough,95107,546,31230,9,40,False,0.3283669971716067
Brittany Bolton,East Jennifer,139161,589,22805,20,70,True,0.1638749362249481
Michelle Graham,Lake Elizabethside,148509,609,47472,13,65,True,0.31965739450134334
Mary Diaz,Leeland,148349,350,3056,16,60,True,0.020600071453127422
Robert Ford,Bowersmouth,67512,760,9709,20,80,True,0.14381147055338311
Michelle Barrett,North Misty,131677,468,17423,26,55,False,0.1323161979692733
Shawn Cook,East Johnfort,134708,584,14255,11,70,True,0.10582148053567716
Randy Welch,Laurenstad,60162,645,1179,6,60,True,0.01959708786277052
Dr. Jonathan Clark,Erinhaven,109569,580,35791,25,65,True,0.3266526115963457
Wendy Salazar,South Kayla,135110,340,30815,37,55,False,0.2280734216564281
Kimberly Campos,West Marvinchester,76179,364,32097,26,40,False,0.42133658882369157
Suzanne Lynch,West Mary,58705,528,30443,16,35,False,0.5185759304999574
Matthew Williams,Lake Rebecca,113442,560,26874,16,55,False,0.2368963875813191
Daryl Walker,Allentown,54920,740,4130,4,75,True,0.07520029133284778
Denise Olsen,Smithport,111381,352,33547,37,50,False,0.3011914060746447
Matthew Roberts,Port Jimmyfurt,62850,636,12615,34,60,True,0.2007159904534606
Alexis Jordan,Deborahfort,118835,321,7518,8,55,False,0.0632641898430597
Monique Jackson,Emilychester,129035,465,28947,13,55,False,0.22433448289223853
Heather Hubbard,Kyleside,124493,370,5995,9,55,False,0.048155317969685044
Sarah Smith,North Kimberly,130593,576,12729,7,55,False,0.09747076795846638
Gail Mason,Dixonfort,116400,584,6457,22,75,True,0.05547250859106529
Heather Hughes,New Sierra,119241,318,41654,5,45,False,0.34932615459447675
Carla Peterson DDS,South Vickie,139882,659,2952,21,75,True,0.021103501522712
Rebecca Reynolds,Lewisborough,47927,795,39427,4,50,False,0.8226469422246333
Natasha Davenport,Grantmouth,112345,696,22116,23,80,True,0.1968578930971561
Andrew Chavez,New Michaelstad,42735,646,28232,0,25,False,0.6606294606294606
Shannon Miller,New Abigailville,148410,439,32026,31,55,False,0.2157940839566067
Kristen Juarez,New Lisamouth,112242,551,21451,34,55,False,0.19111384330286346
Elaine Trevino,West Elizabethberg,114717,564,25876,9,50,False,0.22556377869016797
Samuel Zavala,Charlesport,35167,607,27664,1,25,False,0.7866465720704069
Dustin Lopez,Port Derrickhaven,70492,402,24758,7,35,False,0.3512171593939738
Dennis Cook,East Barbarashire,133364,380,16172,3,45,False,0.1212621097147656
Ryan Pierce,Port Jennifershire,87779,604,37199,19,55,False,0.4237801752127502
Jamie Galvan,Samanthachester,34373,395,44115,21,25,False,1.2834201262618916
Leah Rodriguez,Williamsstad,105965,715,36518,6,70,True,0.34462322464964845
Kevin Hoffman,North Matthew,77823,489,43499,36,40,False,0.55894786888195
Ashley Burnett,Robinsonberg,125991,473,49356,32,50,False,0.3917422673048075
Jason Maldonado,Barbaraborough,47224,804,36885,15,65,True,0.7810647128578688
Daniel Estrada,Port Allison,41813,652,9926,25,50,False,0.2373902853179633
Jennifer Lane,Johnville,149226,730,17711,38,80,True,0.1186857518126868
Dr. Jared Lee III,New Jack,68680,422,44976,15,35,False,0.6548631333721607
Andrew Bolton,Lake Charlesfurt,72823,436,15295,17,45,False,0.21002979827801657
Laura Pearson,Port Heatherchester,127973,409,23371,13,55,False,0.182624459846999
Charles Wong,Port Miguelchester,84460,687,44222,33,65,True,0.5235851290551741
Jill Harris,East Paul,53021,492,44637,15,35,False,0.8418739744629486
Travis Kim III,Fordton,56318,361,31064,33,35,False,0.5515820874320821
Jason Keith,West Joshua,47322,736,1902,30,65,True,0.0401927222010904
Kendra Willis,Kevinbury,133089,760,14167,17,90,True,0.10644756516316149
Tracey Nelson,Walkerberg,100701,317,16363,31,55,False,0.16249093852096802
William Arnold,North Joseph,144879,679,35211,16,80,True,0.24303729318948916
Denise Barrett,Julietown,77953,364,38169,6,35,False,0.4896411940528267
Douglas Pacheco,Lake Tyler,99579,841,1220,9,90,True,0.012251579148213981
Erin Norris,Bradleytown,95771,792,13675,11,85,True,0.14278852679830012
Eric Duran,Heatherview,149732,504,42212,25,50,False,0.2819170250848182
Toni Cunningham,Codyfort,65720,500,17048,20,40,False,0.259403530127815
George Ruiz,New Mathew,138851,533,29234,35,55,False,0.2105422359219595
Billy Cunningham,East Robert,51567,344,14432,29,40,False,0.2798689084104175
Zachary Jones,Higginsbury,63681,519,15317,23,45,False,0.24052700177446962
David Hull,Martinezview,149806,760,14702,5,90,True,0.09814026140475014
David Wilson,Kylieside,138093,546,3894,30,60,True,0.028198388042840694
Kimberly Sandoval,Port Tracyborough,93156,721,22675,6,70,True,0.24340890549186311
Kevin Buckley,Aaronstad,135708,665,30645,35,70,True,0.22581572199133434
Alyssa Davis,Lake Joshuaburgh,68684,460,16349,2,35,False,0.23803214722497235
Christina Clark,West Steven,127853,760,15786,39,90,True,0.12346992248910858
Bruce Barr,West Courtney,144084,606,46007,27,65,True,0.3193067932594875
Arthur Santana,Grayburgh,74396,683,3302,34,75,True,0.044384106672401745
Ryan Fisher,Port Ericland,135412,457,28200,6,50,False,0.20825333057631523
Michael Martin,Oliviaburgh,45095,845,44287,36,65,True,0.9820822707617253
Jerry Jackson,Ramirezview,91385,519,49065,1,25,False,0.5369043059583083
Edward Barton,Hoshire,39869,418,46515,8,20,False,1.1666959291680252
Crystal Graves,New Timothyshire,48449,438,4462,33,40,False,0.09209684410410948
Shawn Lindsey,North William,128848,375,16826,34,55,False,0.13058797963491867
Gina Medina,Joseside,59571,439,12685,2,35,False,0.21293918181665575
Samuel Harris,Lake Daisy,142740,830,10687,39,100,True,0.07487039372285274
Javier Schultz,Lake Kathleenmouth,118647,468,45652,17,50,False,0.38477163350105775
Gail Johnson MD,Port Elizabethtown,124924,331,6481,20,60,True,0.0518795427619993
Patrick Walsh,North Haileyfort,118395,400,29768,34,50,False,0.25142953672030066
Amy Mccoy,Lake Edwardstad,82089,620,25841,7,55,False,0.31479248133123805
Kathy Roberts,Joseland,140853,451,40344,36,50,False,0.2864262742007625
Donna Boyd,East Gregoryport,135458,813,41740,2,80,True,0.30813979240797884
John Hunter,Johnsonton,103048,302,44387,16,45,False,0.4307410138964366
Jamie Fields,West Jenniferview,77942,842,10827,25,90,True,0.13891098509147828
Bryce Gutierrez,Williammouth,41836,678,44340,3,40,False,1.0598527583899033
Roberto Glover,Blairside,133636,340,41961,30,50,False,0.3139947319584543
Daniel Ortiz,Montgomerytown,81717,838,13108,8,85,True,0.1604072591994322
Derek Williams,Port Peterhaven,31824,427,37424,33,25,False,1.1759678230266466
Deborah Quinn,New Stacy,64663,810,17319,33,80,True,0.26783477413667783
Nathan Lopez,South Josephberg,100329,367,10273,25,55,False,0.10239312661344177
Elizabeth Jackson,Rickeyburgh,46199,321,16906,26,30,False,0.36593865668088055
Bianca Bowen,Lewisport,89609,557,6384,29,55,False,0.07124284391076789
Samantha Carter,Moorestad,78311,597,3773,11,70,True,0.04817969378503659
Daryl Lowe,Amyburgh,118188,600,13561,1,55,False,0.11474092124411954
Julie Parker,Michellehaven,128174,843,34109,1,75,True,0.2661148126765179
Monica Richardson,Port Toni,118125,639,48546,8,55,False,0.4109714285714286
Ronald Brown,Benjaminton,64362,598,16651,13,55,False,0.25870855473726734
Christine Hubbard,Jameshaven,106619,563,39477,20,50,False,0.3702623359813917
Barbara Chandler,Port Curtis,79941,396,47616,38,40,False,0.5956392839719293
John Johns,New Brandonborough,137795,546,39883,5,45,False,0.28943720744584345
Christina Robinson,Schneiderbury,113695,340,27650,2,45,False,0.2431945116319979
Tina Hull,Changmouth,78689,698,7246,29,80,True,0.09208402699233692
Shannon Maxwell,North Rhondaborough,44201,327,2926,37,40,False,0.0661975973394267
Richard Rodriguez,Port Carla,118452,313,17016,24,55,False,0.14365312531658395
Mark Jimenez,Mackenzieville,60647,725,1201,39,75,True,0.01980312299041997
Jenna Lynch,Denniston,91797,378,21396,38,50,False,0.2330795124023661
Bryce Fox,Danielport,33280,531,16161,25,25,False,0.48560697115384616
Grace Johnson,Port Wendy,111205,499,12180,10,55,False,0.10952744930533699
Jerry Rogers,Jonesview,145898,337,46574,18,50,False,0.31922301882136833
Joshua Shepard,Port Michaeltown,103584,645,16574,31,70,True,0.160005406240346
Jessica Burch,New Heatherville,72992,431,28952,1,25,False,0.39664620780359494
Terri Golden,New Nicolestad,149964,699,27072,38,80,True,0.18052332559814355
Seth Johnson,Lake Stanley,109964,628,49834,13,60,True,0.4531846786220945
Christopher Robinson,Michaelchester,59015,821,37063,11,75,True,0.628026772854359
Brian Sims,Colemanside,114889,446,41709,13,50,False,0.3630373665015798
Dr. Donna Mccarty,East Kevinside,38285,305,35590,28,25,False,0.9296068956510383
Grace Young,South Brandon,113283,539,43279,23,50,False,0.38204320153950727
Becky Garcia,Shannontown,137984,348,34252,23,55,False,0.24823167903525045
Lauren Brown MD,North Jennifer,90852,763,17727,37,85,True,0.1951195350680227
Jennifer Harper,Wangshire,149195,684,44042,18,75,True,0.2951975602399544
Maria Malone,Davishaven,121891,602,10514,34,75,True,0.08625739390110837
Lauren Walsh,East Mark,69608,405,20294,1,25,False,0.29154694862659464
Stacy Hudson,East Pamela,115097,410,13121,14,55,False,0.11399949607722182
Charles Costa,Elliottton,83516,717,41777,1,50,False,0.5002275013171129
Kara Sanders MD,Comptontown,45292,752,12397,13,65,True,0.2737127969619359
Tommy Ramsey,West Elizabeth,48320,670,43610,15,50,False,0.9025248344370861
Kelly Sandoval,Port Loriport,35943,303,23589,26,25,False,0.6562891244470411
Autumn Thomas,Petersonside,34877,450,27622,37,25,False,0.7919832554405483
Kimberly Thomas,Claytonside,69893,691,38546,24,60,True,0.5515001502296367
Mark Mclean,North Anna,94569,736,7439,9,75,True,0.07866214087068701
Renee Edwards,Tinaville,45220,557,13585,17,30,False,0.3004201680672269
Chase Matthews,Melissaview,42739,341,2930,10,40,False,0.06855565174664827
Danny Smith,Burkefurt,60775,364,4614,7,45,False,0.07591937474290415
Pamela Gordon,North Elizabethmouth,146294,326,4140,4,50,False,0.028299178366850315
Anthony Wong,West Crystalland,100457,629,4560,29,75,True,0.0453925560189932
Christopher Soto,Port Brandi,47781,753,43078,26,60,True,0.9015717544630711
Amber Richardson,Josephfort,80940,751,30012,38,80,True,0.37079318013343215
Christopher Klein,Mcclurefurt,89459,721,45000,8,60,True,0.5030237315418237
Haley Peters,Lake Moniquefort,78629,693,4125,10,80,True,0.05246155998422974
Tara Jones,Andrewhaven,117881,846,18222,4,85,True,0.15457961842875442
Christina Chavez,East Stephaniemouth,127404,666,47852,10,65,True,0.37559260305798875
Thomas Morales,Stephensland,121289,775,1697,13,95,True,0.01399137596979116
Stephanie Martin,North Carrietown,100804,688,8380,14,85,True,0.08313162176104123
Cynthia Palmer,Davidfort,84935,653,25640,7,55,False,0.3018779066344852
Jermaine Vance,Kurtshire,106983,350,48578,10,45,False,0.4540721423029827
Erica Thomas,Carterton,127290,396,29256,17,55,False,0.22983737921282113
Sandra Ross,East Rebeccafort,125236,825,12161,11,100,True,0.09710466638985595
Roy Fowler,Shannonshire,50253,849,12953,6,75,True,0.2577557558752711
Debbie Arias,Jacksonside,146052,648,49139,31,65,True,0.3364486621203407
Melissa Kim,Delacruzbury,84379,548,8535,32,50,False,0.10115076026025432
Michael Flores,West Jeremymouth,115841,323,33297,37,50,False,0.2874370904947298
Mallory Powell,South Timothyton,42978,712,33536,15,50,False,0.7803062031737168
Kelly Aguirre,West Kathyfurt,139273,447,6528,10,60,True,0.04687197087734162
Mark Murphy,North Victoria,94139,674,1972,21,80,True,0.020947747479790522
Jillian Garcia,Richardberg,110694,374,35264,11,50,False,0.31857191898386544
Kenneth Murphy,Novakton,83492,847,45686,17,80,True,0.5471901499544867
Marcus Weaver,East Davidton,66666,638,3222,38,65,True,0.04833048330483305
Crystal Wilkinson,Proctorview,34288,819,20127,8,60,True,0.5869983667755483
Larry Mathis,Lake Christopherstad,120476,762,42029,34,85,True,0.3488578638068993
